X,Y,OBJECTID,advisorySpeed,areaUnitID,bicycle,bridge,bus,carStationWagon,cliffBank,crashDirectionDescription,crashFinancialYear,crashLocation1,crashLocation2,crashRoadSideRoad,crashSeverity,crashSHDescription,crashYear,debris,directionRoleDescription,ditch,fatalCount,fence,flatHill,guardRail,holiday,houseOrBuilding,intersection,kerb,light,meshblockId,minorInjuryCount,moped,motorcycle,NumberOfLanes,objectThrownOrDropped,otherObject,otherVehicleType,overBank,parkedVehicle,pedestrian,phoneBoxEtc,postOrPole,region,roadCharacter,roadLane,roadSurface,roadworks,schoolBus,seriousInjuryCount,slipOrFlood,speedLimit,strayAnimal,streetLight,suv,taxi,temporarySpeedLimit,tlaId,tlaName,trafficControl,trafficIsland,trafficSign,train,tree,truck,unknownVehicleType,urban,vanOrUtility,vehicle,waterRiver,weatherA,weatherB
1791350.7937,5771274.7943,241535,,531301,0,0,0,0,1,West,2019/2020,WAITOMO VALLEY ROAD,KAWHIA ROAD,,Minor Crash,No,2019,0,South,1,0,0,Flat,0,,0,,0,Dark,995600,1,0,0,2,0,0,0,0,0,,0,0,Waikato Region,Nil,2-way,Sealed,0,0,0,0,100,0,None,1,0,,18,Ōtorohanga District,Unknown,0,0,0,0,0,0,Open,0,0,0,Mist or Fog,Null
1888453.9349,5736806.2979,241536,,538841,0,,0,0,,North,2019/2020,SH 5,SPRINGS ROAD,,Non-Injury Crash,Yes,2020,,North,,0,,Hill Road,,,,,,Bright sun,1261700,0,0,0,2,,,1,,,,,,Waikato Region,Nil,2-way,Sealed,,0,0,,80,,None,0,0,,24,Rotorua District,Nil,,,,,1,0,Open,0,,,Mist or Fog,Null
1932274.9974,5617961.3239,241537,,547100,0,0,0,1,0,West,2019/2020,KENNEDY ROAD,LAMASON STREET,,Non-Injury Crash,No,2019,0,East,0,0,1,Flat,0,,0,,0,Dark,1454900,0,0,0,2,0,0,0,0,0,,0,0,Hawke's Bay Region,Nil,2-way,Sealed,0,0,0,0,50,0,On,0,0,,31,Napier City,Unknown,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1792873.229,5703135.68,241538,85,532700,0,0,0,0,0,South,2019/2020,SH 4,OKAHUKURA BRIDGE ROAD,,Non-Injury Crash,Yes,2020,0,South,0,0,0,Flat,0,,0,,0,Overcast,1042500,0,0,0,2,0,0,0,0,0,,0,0,Manawatū-Whanganui Region,Nil,2-way,Sealed,0,0,0,0,100,0,None,1,0,,36,Ruapehu District,Unknown,0,1,0,1,0,0,Open,0,0,0,Light rain,Null
1619893.0371,5427864.7521,241539,,583500,0,,0,2,,Null,2019/2020,NAYLAND ROAD,FORESTS ROAD,,Non-Injury Crash,No,2020,,North,,0,,Flat,,,,,,Bright sun,2336400,0,0,0,2,,,0,,,,,,Nelson Region,Nil,2-way,Sealed,,0,0,,50,,Off,0,0,,52,Nelson City,Give way,,,,,0,0,Urban,0,,,Fine,Null
1405841.7847,4917091.7682,241540,,603100,0,,0,1,,North,2018/2019,STUART STREET,YORK PLACE,,Non-Injury Crash,No,2019,,South,,0,,Hill Road,,,,,,Overcast,2902600,0,0,0,4,,,0,,,,,,Otago Region,Nil,2-way,Sealed,,0,0,,50,,Off,0,0,,71,Dunedin City,Unknown,,,,,0,0,Urban,1,,,Light rain,Null
1873672.4331,5819723.609,241541,,536514,0,0,0,1,0,South,2018/2019,CAMBRIDGE ROAD,ROSEWOOD LN,,Non-Injury Crash,No,2019,0,North,0,0,0,Flat,0,,0,,0,Dark,1191002,0,0,0,2,0,0,0,0,0,,0,0,Bay of Plenty Region,Nil,2-way,Sealed,0,0,0,0,60,0,None,0,0,,23,Tauranga City,Unknown,0,0,0,1,0,0,Urban,0,0,0,Fine,Null
1572964.2377,5180668.1505,241542,,593600,0,0,0,2,0,North,2018/2019,ENGLAND ST,LINWOOD AVENUE,,Non-Injury Crash,No,2019,0,South,0,0,0,Flat,0,,0,,0,Dark,2611603,0,0,0,2,0,0,0,0,1,,0,0,Canterbury Region,Nil,2-way,Sealed,0,0,0,0,50,0,On,0,0,,60,Christchurch City,Unknown,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1763266.8466,5912811.2943,241543,,520500,0,,0,1,,West,2019/2020,01N-0431-D,MOUNT WELLINGTON HWY ON RAMP,,Minor Crash,Yes,2019,,South,,0,,Flat,,Christmas New Year,,,,Bright sun,637300,1,0,0,3,,,0,,,,,,Auckland Region,Nil,1-way,Sealed,,0,0,,100,,Off,0,0,,76,Auckland,Unknown,,,,,0,0,Open,2,,,Fine,Null
1569440.2522,5178879.6437,241544,,594700,0,0,0,2,0,Null,2019/2020,HARMAN STREET,SELWYN STREET,,Non-Injury Crash,No,2020,0,South,0,0,0,Flat,0,,0,,0,Overcast,2659700,0,0,0,2,0,0,0,0,0,,0,0,Canterbury Region,Nil,2-way,Sealed,0,0,0,0,50,0,Off,0,0,,60,Christchurch City,Give way,1,1,0,0,0,0,Urban,0,0,0,Fine,Null
1762292.8902,5907050.1619,241545,,524302,0,,0,2,,Null,2019/2020,BUCKLAND ROAD,MASSEY ROAD,,Non-Injury Crash,No,2019,,West,,0,,Flat,,,,,,Overcast,743200,0,0,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,50,,Off,0,0,40,76,Auckland,Traffic Signals,,,,,0,0,Urban,0,,,Fine,Null
1935006.8045,5798692.355,241546,,542530,0,0,0,1,1,East,2019/2020,THORNTON ROAD,GREIG ROAD,,Non-Injury Crash,No,2019,0,East,0,0,0,Flat,0,,0,,0,Dark,1321801,0,0,0,2,0,0,0,0,0,,0,0,Bay of Plenty Region,Nil,2-way,Sealed,0,0,0,0,100,0,None,0,0,,25,Whakatane District,Unknown,0,0,0,0,0,0,Open,0,0,0,Fine,Null
1445735.6135,5284341.9332,241547,65,585314,0,0,0,1,0,Null,2019/2020,KUMARA JUNCTION HIGHWAY,SERPENTINE ROAD,,Non-Injury Crash,Yes,2020,0,West,0,0,0,Hill Road,0,,0,,0,Dark,2422400,0,0,0,2,0,0,0,1,0,,0,0,West Coast Region,Nil,2-way,Sealed,0,0,0,0,60,0,None,0,0,,57,Westland District,Give way,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1753303.1793,5931196.9388,241548,,508807,0,,0,3,,East,2019/2020,018-0000-D,PAUL MATTHEWS ROAD,,Minor Crash,Yes,2019,,East,,0,,Flat,,,,,,Bright sun,180810,1,0,0,2,,,0,,,,,,Auckland Region,Nil,1-way,Sealed,,0,0,,60,,Off,0,0,,76,Auckland,Unknown,,,,,0,0,Urban,1,,,Fine,Null
1753595.8274,5928782.065,241549,,508412,0,,0,1,,Null,2019/2020,GLENFIELD ROAD,MANUKA ROAD,,Non-Injury Crash,No,2019,,North,,0,,Hill Road,,,,,,Dark,184701,0,0,0,1,,,0,,,,,,Auckland Region,Nil,1-way,Sealed,,0,0,,50,,On,0,0,,76,Auckland,Give way,,,,,0,0,Urban,1,,,Heavy rain,Null
1751637.3759,5912888.5561,241550,,514700,0,0,0,1,0,South,2019/2020,BLOCKHOUSE BAY ROAD,TERRY STREET,,Non-Injury Crash,No,2019,0,Null,0,0,0,Hill Road,0,,0,,0,Dark,370300,0,0,0,2,0,0,0,0,1,,0,0,Auckland Region,Nil,2-way,Sealed,0,0,0,0,50,0,On,0,0,,76,Auckland,Nil,0,0,0,0,0,1,Urban,0,0,0,Fine,Null
1756557.4038,5914779.0727,241551,,518500,0,0,0,1,0,North,2018/2019,MT EDEN RD,ROSKILL WAY,,Non-Injury Crash,No,2019,0,Null,0,0,0,Flat,0,,0,,0,Unknown,562700,0,0,0,2,0,0,0,0,1,,0,0,Auckland Region,Nil,2-way,Sealed,0,0,0,0,50,0,On,0,0,,76,Auckland,Unknown,0,0,0,0,0,0,Urban,0,0,0,Null,Null
1758963.3452,5427282.5112,241552,,570300,0,,0,2,,Null,2019/2020,MURITAI ROAD,MACKENZIE ROAD,,Minor Crash,No,2020,,South,,0,,Flat,,,,,,Bright sun,1983700,1,0,0,2,,,0,,,,,,Wellington Region,Nil,2-way,Sealed,,0,0,,50,,Off,0,0,,46,Lower Hutt City,Nil,,,,,0,0,Urban,0,,,Fine,Null
1845936.4028,5784384.4143,241553,55,535232,0,0,0,1,0,North,2019/2020,DOMAIN ROAD,RAIL XING,,Non-Injury Crash,No,2020,0,East,0,0,1,Hill Road,0,,0,,0,Dark,1134500,0,0,0,2,0,0,0,0,0,,0,0,Waikato Region,Nil,2-way,Sealed,0,0,0,0,100,0,None,0,0,,19,South Waikato District,Nil,0,0,0,0,0,0,Open,0,0,0,Light rain,Null
1750015.6375,5430688.2716,241554,,574500,0,,0,1,,North,2019/2020,WELLINGTON URBAN MOTORWAY,AOTEA QUAY OFF RAMP,,Non-Injury Crash,Yes,2020,,South,,0,,Flat,,,,,,Overcast,2093600,0,0,0,6,,,0,,,,,,Wellington Region,Nil,2-way,Sealed,,0,0,,100,,Off,1,0,,47,Wellington City,Unknown,,,,,0,0,Open,0,,,Fine,Null
1763607.4893,5910497.0832,241555,,521901,0,0,0,2,0,North,2019/2020,GREAT SOUTH ROAD,HOKONUI ROAD,,Non-Injury Crash,No,2019,0,Null,0,0,0,Null,0,,0,,0,Unknown,781500,0,0,0,2,0,0,0,0,1,,0,0,Auckland Region,Nil,2-way,Null,0,0,0,0,50,0,Null,0,0,,76,Auckland,Nil,0,0,0,0,0,0,Urban,0,0,0,Null,Null
2033283.1642,5712742.8058,241556,,543901,0,,0,1,,North,2018/2019,HAISMAN ROAD,TUCKER ROAD,,Non-Injury Crash,No,2019,,North,,0,,Flat,,,,,,Bright sun,1359900,0,0,0,2,,,2,,,,,,Gisborne Region,Nil,2-way,Sealed,,0,0,,100,,None,0,0,,28,Gisborne District,Unknown,,,,,1,0,Open,0,,,Fine,Null
1780528.6727,5903071.6067,241557,,525201,0,,0,1,,North,2019/2020,PAPAKURA-CLEVEDON ROAD,WEST ROAD,,Non-Injury Crash,No,2019,,South,,0,,Flat,,,,,,Dark,762900,0,0,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,80,,Null,0,0,,76,Auckland,Traffic Signals,,,,,0,0,Open,0,,,Fine,Null
1754558.8188,5911234.5963,241558,,519001,0,0,0,1,0,South,2019/2020,WAIKOWHAI ROAD,HILLSBOROUGH ROAD,,Minor Crash,No,2019,0,North,0,0,1,Hill Road,0,,0,,0,Dark,591800,2,0,0,2,0,0,0,1,0,,0,0,Auckland Region,Nil,2-way,Sealed,0,0,0,0,50,0,None,0,0,,76,Auckland,Unknown,0,0,0,1,0,0,Urban,0,0,0,Heavy rain,Null
1765185.0179,5906189.7346,241559,,522201,0,,0,2,,South,2019/2020,KOLMAR RD,WILMAY AVENUE,,Non-Injury Crash,No,2019,,North,,0,,Flat,,,,,,Overcast,662800,0,0,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,50,,None,0,0,,76,Auckland,Nil,,,,,0,0,Urban,0,,,Fine,Strong wind
